StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1421,16,0,4,4.188134279,20,1,2,0,1,0,0,6.43
1422,16,1,1,0.235597526,26,0,2,0,0,1,0,3.44
1423,16,1,3,19.94845878,7,0,3,0,0,0,0,8.97
1424,17,1,2,5.621477709,0,1,4,0,0,1,0,9.75
1425,18,1,3,13.36038905,16,0,1,0,0,0,0,6.84
1426,15,0,1,3.533646284,24,0,3,1,0,0,1,5.62
1427,15,0,3,11.60457064,8,1,1,0,0,1,0,8.21
1428,18,1,1,18.08069973,19,0,2,0,0,0,1,6.35
1429,15,1,1,6.403623349,12,0,2,1,1,0,0,7.46
1430,18,0,2,13.40507952,1,0,2,0,0,0,0,9.17
1431,15,0,1,3.758071776,12,0,3,1,1,0,0,7.44
1432,16,1,2,12.49590797,8,0,2,1,0,0,0,8.02
1433,15,1,2,6.729007036,29,0,2,1,0,0,0,3.21
1434,18,1,2,4.224165172,19,0,3,0,1,1,0,6.64
1435,18,1,1,6.263641014,5,1,1,1,0,0,0,8.71
1436,18,0,0,3.57682137,27,0,1,0,1,0,0,3.02
1437,18,0,1,18.03832216,0,1,0,1,0,0,0,9.34
1438,18,0,2,7.943737726,27,1,1,0,0,0,0,4.36
1439,17,1,1,4.905586099,24,0,2,0,1,0,0,5.33
1440,17,1,1,8.96815682,4,0,2,1,0,1,0,8.41
1441,15,0,1,6.410723336,2,1,1,0,0,0,1,8.97
1442,18,0,0,14.88838508,3,0,0,1,0,0,1,8.55
1443,15,0,2,19.42439824,0,0,3,0,1,1,1,10
1444,18,0,3,8.760673134,13,0,3,1,1,1,0,7.93
1445,18,1,1,17.220668,8,1,4,1,0,0,0,8.92
1446,17,0,2,11.31726147,29,0,4,0,1,0,0,5.18
1447,17,0,2,3.144713302,23,0,4,0,1,0,1,6.59
1448,16,0,2,13.81245484,3,0,3,1,1,1,1,9.19
1449,17,0,2,10.26868994,17,1,3,1,0,0,0,7.69
1450,16,0,2,13.01213047,13,0,1,0,0,0,0,7.18
1451,16,0,2,17.79374825,24,0,3,1,1,0,1,6.51
1452,16,0,0,8.808691413,3,0,0,0,0,0,0,8.68
1453,16,1,2,18.02355246,24,0,3,0,1,1,0,5.64
1454,16,1,2,15.01338029,9,0,2,0,0,0,1,8.27
1455,15,1,0,9.772098518,2,0,3,1,0,1,0,9.54
1456,17,1,1,12.06444271,22,0,0,1,1,0,1,6.16
1457,16,0,4,6.51162265,6,1,2,0,1,1,0,9.09
1458,18,1,2,19.67194599,9,0,2,0,0,0,0,8.22
1459,17,1,2,13.34702326,12,0,1,1,0,0,0,7.4
1460,17,0,3,0.87693705,3,1,2,0,1,1,0,8.84
1461,16,0,2,6.532438115,17,0,0,1,1,0,0,6.58
1462,15,1,2,12.46628868,10,0,2,0,0,0,1,7.69
1463,16,1,2,1.126665556,24,1,2,0,0,0,1,4.54
1464,15,0,3,0.477683826,3,0,3,0,1,0,0,8.51
1465,18,1,2,9.000484791,23,0,2,1,0,1,0,5.59
1466,17,0,2,6.653803594,13,0,2,1,1,0,0,7.81
1467,18,0,1,8.765972161,17,0,4,0,0,0,0,6.86
1468,15,0,4,5.253866198,7,0,2,0,0,0,0,8.16
1469,15,0,2,3.294354939,26,1,2,0,0,0,0,3.17
1470,18,1,0,13.78286714,9,0,2,1,0,0,0,8.36
1471,15,0,3,10.29142233,4,0,3,1,1,0,1,8.91
1472,18,0,2,4.003084225,22,0,2,1,1,0,0,6.28
1473,17,1,0,6.391788525,6,1,2,1,0,1,0,9.13
1474,18,0,2,11.83615815,11,1,3,1,1,0,0,8.27
1475,17,1,2,1.444586965,24,0,0,0,0,0,0,0
1476,18,1,3,2.949060185,2,1,3,0,1,0,1,9.01
1477,15,1,1,1.464912082,25,1,2,1,0,0,0,5.61
1478,18,0,3,16.24634665,3,0,2,0,0,0,1,8.66
1479,15,1,2,15.04818466,9,0,3,0,0,0,0,8.36
1480,18,1,0,15.06625864,3,0,1,0,0,0,0,8.4
1481,18,0,4,14.32650687,14,1,3,0,1,1,0,8.57
1482,16,1,2,13.38770847,28,1,4,0,0,0,1,5.92
1483,15,1,1,9.539838308,9,0,2,0,0,0,0,8.19
1484,16,1,2,12.84556327,20,0,4,0,0,1,0,6.74
1485,15,1,3,0.767231096,29,0,0,0,0,0,0,0
1486,16,1,1,12.42928845,21,1,3,0,0,1,0,6.73
1487,17,0,1,15.55755411,15,1,2,1,0,0,0,7.76
1488,18,1,1,10.00716721,14,0,2,0,0,0,1,6.76
1489,15,1,1,7.150266569,18,0,1,1,1,0,1,6.87
1490,15,0,2,5.548534696,28,0,2,1,0,0,0,2.83
1491,18,0,2,12.856041,19,1,1,1,0,0,0,6.66
1492,15,0,1,13.85602397,18,0,4,1,1,0,0,7.66
1493,15,1,1,17.419352,17,0,3,0,1,0,0,7.53
1494,16,0,1,6.846681649,25,1,1,0,1,0,0,4.31
1495,15,1,3,15.39544615,11,0,1,1,0,0,0,7.67
1496,17,1,1,11.22711648,24,1,3,0,0,1,0,6.14
1497,17,0,4,17.65672981,15,0,2,0,1,1,0,7.94
1498,18,0,2,10.55624217,0,0,1,0,0,0,0,8.74
1499,15,1,1,10.35259657,15,1,2,1,0,1,0,7.71
1500,18,0,3,11.55754163,1,0,2,0,0,0,0,8.93
1501,17,1,2,14.9863071,23,0,1,0,0,0,0,5.52
1502,15,0,2,19.29380958,14,0,3,1,1,0,0,7.6
1503,15,0,4,1.471267084,6,0,3,1,0,0,0,8.33
1504,18,0,0,1.068692048,27,0,0,0,1,1,0,3.77
1505,17,1,0,18.75100675,0,1,4,1,0,0,0,9.94
1506,15,0,2,10.59751251,4,1,2,0,1,0,0,8.86
1507,18,1,1,12.29806029,9,1,1,1,0,0,0,8.59
1508,17,1,1,9.648472032,21,0,1,0,0,0,0,4.91
1509,18,1,0,1.873149052,20,1,1,0,0,0,0,5.24
1510,16,1,0,15.36178757,3,1,2,1,1,0,0,9.63
1511,15,0,2,14.9444929,13,0,1,0,1,0,0,6.36
1512,16,1,1,6.23406643,12,0,2,0,0,0,1,6.4
1513,17,1,2,6.124784905,0,0,1,1,0,0,1,9.02
1514,16,0,2,16.75682762,15,1,3,0,1,0,1,7.96
1515,16,1,2,1.447145155,22,0,3,1,1,0,0,5.87
1516,17,0,0,17.62210297,8,1,2,0,0,0,0,8.37
1517,18,1,2,5.133233798,21,0,3,0,1,1,0,6.16
1518,16,0,0,11.85969496,15,1,4,1,0,0,0,8.37
1519,18,1,2,18.71988358,18,0,3,0,0,0,0,6.98
1520,16,0,3,13.56245003,14,0,2,0,0,0,0,7.45
1521,18,1,2,8.288596249,25,0,2,0,1,0,0,4.77
1522,17,1,2,13.79068418,13,0,3,1,0,0,0,7.83
1523,16,0,2,6.879592726,19,1,1,0,0,0,0,6.1
1524,17,0,1,5.545168327,9,1,2,0,1,0,0,8.33
1525,16,0,3,19.93366556,20,0,2,0,0,0,0,6.01
1526,17,0,3,15.01580462,11,0,3,0,1,0,1,8.16
1527,17,1,1,12.89439955,27,0,3,0,1,0,0,4.72
1528,16,1,2,7.105792864,0,0,2,1,1,1,0,9.85
1529,16,0,3,0.983216583,20,0,1,1,0,1,0,4.67
1530,16,1,4,0.621137521,16,1,4,0,0,0,0,7.23
1531,15,0,2,11.08362511,8,1,0,0,1,0,0,7.92
1532,18,0,2,15.24065442,22,0,0,1,0,1,0,5.21
1533,15,1,1,10.74758381,18,0,2,0,0,1,0,6.38
1534,15,1,4,16.81570144,24,0,3,0,1,1,1,6.85
1535,17,1,1,0.668530662,17,0,3,1,0,0,0,6.24
1536,16,1,2,7.335041529,27,0,4,1,1,0,0,4.6
1537,18,1,1,4.741407823,6,0,1,0,0,1,0,7.66
1538,17,1,1,8.945459363,8,0,2,0,0,1,0,8.08
1539,15,1,2,1.447527864,21,0,1,0,0,0,0,3.13
1540,16,0,4,19.08263283,25,0,3,0,0,1,0,6.19
1541,17,0,0,4.465108021,20,0,2,1,0,0,0,5.04
1542,16,0,2,18.44615551,11,0,0,0,1,0,0,7.51
1543,17,0,0,8.517863101,6,1,3,1,0,0,0,9.11
1544,16,0,1,19.71048267,13,1,2,0,0,0,0,7.79
1545,15,1,2,11.08116767,14,1,2,0,1,0,0,7.28
1546,18,0,2,18.61665728,14,0,3,0,0,1,0,7.79
1547,15,0,1,0.106979774,5,0,1,1,0,0,0,7.81
1548,18,0,1,14.96477612,20,0,1,1,1,1,0,7.24
1549,16,0,0,18.06101306,13,0,1,0,0,1,0,7.74
1550,17,0,1,2.79441134,1,1,2,0,1,0,0,9.25
1551,15,0,4,1.922517035,7,0,1,1,1,0,0,8.04
1552,18,0,3,8.491452144,12,0,3,0,1,0,0,7.67
1553,15,1,1,18.67357812,22,0,1,0,1,0,0,5.88
1554,18,1,2,10.8477312,5,0,4,0,0,0,0,8.28
1555,15,0,3,10.54912927,4,1,1,0,1,0,0,8.85
1556,18,1,0,2.822522366,4,0,1,1,1,0,1,8.27
1557,18,1,3,0.015790222,24,0,1,0,0,0,0,2.94
1558,16,1,3,16.20280181,0,0,3,1,0,0,0,9.61
1559,18,1,0,1.75149126,8,1,2,1,1,0,0,8.31
1560,16,0,1,12.67699637,5,0,3,1,0,1,0,9.28
1561,18,1,4,18.29232909,19,0,3,0,1,0,0,6.71
1562,17,1,2,4.173038263,25,0,4,0,0,1,0,4.93
1563,17,1,0,13.30545672,29,1,3,0,0,1,0,4.95
1564,17,0,1,1.573971534,6,0,0,0,0,1,0,7.92
1565,18,0,2,12.07510288,8,0,3,1,0,0,0,8.47
1566,16,0,2,3.278634419,4,1,4,1,0,0,0,9.14
1567,16,0,2,14.71907121,13,1,4,1,0,0,0,8.66
1568,18,0,4,6.024625896,4,0,1,0,0,0,0,7.92
1569,17,0,1,9.267820176,7,1,3,0,1,1,0,9.21
1570,17,0,2,11.98861084,6,0,1,0,0,0,0,8.15
1571,16,1,2,3.425468213,12,1,1,1,1,1,0,8.3
1572,17,1,2,14.83275637,12,0,3,0,0,0,0,7.6
1573,15,1,1,6.052806813,7,0,4,0,0,0,0,8.2
1574,16,0,4,13.2474372,10,1,2,0,0,0,0,8.13
1575,17,0,3,3.165661014,27,1,3,1,0,0,0,4.95
1576,16,0,2,13.76235318,25,0,0,1,0,0,0,4.9
1577,15,0,2,2.563761456,17,1,0,1,0,0,0,6.13
1578,16,0,1,8.507129925,24,0,2,1,0,0,0,4.55
1579,16,1,2,4.944121475,18,1,2,0,0,0,0,6.86
1580,16,1,2,14.96750499,5,0,3,0,0,0,0,9.18
1581,16,0,2,5.24070009,21,0,2,0,1,0,0,4.84
1582,15,0,4,17.63434613,1,0,2,0,0,0,1,9.23
1583,18,0,2,17.83640423,27,0,2,1,1,0,1,5.92
1584,16,0,1,3.928826304,12,0,1,0,0,0,0,6.77
1585,16,1,2,12.2769189,22,0,4,0,0,0,0,6.7
1586,17,0,1,1.754352834,24,0,2,0,0,0,0,2.65
1587,16,0,1,7.830741992,27,1,2,0,0,0,0,3.98
1588,17,0,1,14.26643459,25,0,3,1,1,0,0,6.16
1589,18,0,2,13.18846494,10,0,2,0,0,0,1,7.99
1590,15,1,2,12.49401339,0,0,3,0,0,0,0,9.52
1591,15,0,2,5.650817273,23,0,1,0,0,0,0,3.17
1592,18,0,2,7.560498989,1,0,1,0,0,0,0,8.05
1593,15,1,2,2.058922894,29,0,4,0,1,0,1,4.47
1594,18,1,1,14.38045641,16,0,3,0,0,0,0,7.09
1595,18,1,3,10.07777594,7,0,2,1,0,0,0,8.35
1596,18,0,1,14.17531265,1,0,3,0,0,0,1,9.37
1597,15,0,1,4.978870496,5,0,4,0,0,1,1,8.49
1598,17,1,2,6.488764573,21,1,1,1,0,0,1,5.83
1599,18,1,1,6.684306745,4,0,0,0,0,0,0,8.03
1600,16,1,0,0.514848195,15,1,2,0,0,1,0,6.6
1601,15,1,2,6.820957457,7,0,1,1,1,0,0,8.09
1602,18,1,2,16.06609147,18,1,1,1,0,1,0,7.34
1603,18,1,2,17.94596991,15,0,3,1,0,0,0,7.87
1604,16,0,4,10.36436631,12,0,0,0,0,1,0,6.5
1605,17,0,2,9.110033904,25,1,3,0,0,0,1,5.75
1606,17,0,3,0.616492374,19,0,2,0,1,0,1,5.96
1607,17,1,1,17.58408675,6,0,2,0,0,0,0,8.25
1608,18,1,2,0.260204269,15,0,3,1,1,1,0,8.11
1609,18,1,3,18.8950016,22,1,2,0,0,0,0,6.01
1610,18,1,2,9.784324974,15,0,1,0,0,0,1,6.72
1611,15,1,2,6.838689871,28,0,1,1,0,0,0,3.32
1612,16,1,1,18.4843687,11,1,3,1,0,0,0,8.54
1613,18,0,0,0.487819862,13,0,1,1,0,0,0,6.7
1614,16,0,2,11.6284979,23,1,0,1,0,0,1,5.74
1615,16,1,1,10.97865049,17,0,4,0,0,0,0,7.88
1616,17,0,3,4.386408024,26,1,4,1,1,0,0,5.48
1617,15,1,1,8.577748627,27,0,2,0,1,1,1,2.53
1618,18,0,4,13.04528012,17,0,0,0,0,0,0,5.47
1619,17,1,4,14.54262394,15,0,3,1,0,1,0,7.77
1620,17,1,1,0.014337174,19,0,3,1,0,0,0,6.33
1621,18,0,1,18.7370686,15,0,1,1,1,0,0,7.62
1622,16,0,3,3.290507448,12,0,1,1,0,1,0,7.2
1623,17,1,4,4.671608684,25,0,3,1,0,1,0,6.05
1624,16,1,2,5.269468914,28,0,4,0,0,0,0,3.27
1625,15,0,1,0.756402731,8,0,3,1,0,0,1,8.45
1626,16,0,2,2.461042472,25,0,1,1,1,1,0,5.25
1627,15,1,2,19.72699846,27,0,2,1,1,0,0,6.34
1628,16,0,1,6.304334748,8,0,3,0,0,0,0,7.65
1629,17,1,2,2.306021807,12,0,1,0,0,0,0,6.45
1630,17,1,0,2.139825223,28,0,1,1,0,1,0,0
1631,15,1,0,14.38919935,3,1,1,0,0,0,0,8.95
1632,18,1,1,17.09137328,8,0,2,0,0,0,0,8.27
1633,15,0,1,5.13904599,14,0,2,0,0,0,0,7.35
1634,15,0,1,0.418190247,13,0,3,0,1,0,0,7.22
1635,16,0,2,4.461800369,18,1,3,1,1,0,0,6.79
1636,16,0,1,1.130313816,11,0,4,0,0,1,0,7.98
1637,15,0,1,2.067898733,20,1,3,1,0,0,0,6.12
1638,17,0,1,8.630162397,25,0,1,0,0,0,1,2.46
1639,16,0,4,4.598367417,24,1,2,0,1,1,1,6.11
1640,18,1,2,10.31891757,5,0,2,0,1,0,0,8.38
1641,16,0,2,5.069875065,2,0,0,1,0,1,0,8.42
1642,16,0,2,18.81074602,25,0,4,0,1,0,0,6.82
1643,18,1,4,18.11887936,24,1,0,1,1,0,0,6.35
1644,15,0,1,11.3361221,21,1,2,1,0,0,0,6.75
1645,18,0,2,7.08847984,19,0,2,1,0,1,0,5.92
1646,15,1,2,7.622937641,15,0,2,1,0,1,0,7.45
1647,15,0,2,8.237045663,29,0,3,0,0,0,1,2.98
1648,15,0,0,14.55158644,19,0,2,0,0,0,0,6.05
1649,18,0,2,9.03277991,23,0,1,0,0,1,0,5.13
1650,15,1,0,17.13459893,22,0,1,0,0,0,0,5.42
1651,17,0,2,18.88189572,16,1,4,1,1,0,0,8.06
1652,18,0,2,6.718923068,15,0,1,1,0,0,0,6.99
1653,17,1,1,11.21388963,5,0,1,0,0,1,0,8.63
1654,15,0,3,1.901130737,7,0,2,0,0,0,0,7.48
1655,16,1,0,4.009380955,18,1,1,1,0,0,0,6.63
1656,15,1,3,8.269315334,29,1,2,0,0,1,0,4.8
1657,17,0,2,4.124054318,24,0,3,1,0,0,0,4.08
1658,17,1,1,17.53120982,25,1,3,0,0,0,0,5.78
1659,18,1,1,3.165725121,1,1,3,0,1,0,0,8.78
1660,16,0,4,9.113216431,13,0,1,1,1,1,0,7.88
1661,18,1,0,12.11398481,21,0,2,0,1,0,0,6.27
1662,17,1,1,13.83727816,11,1,0,1,0,0,0,7.63
1663,15,0,1,7.661387395,16,0,0,1,0,0,1,6.16
1664,16,0,2,17.38198137,27,0,2,1,0,0,0,4.85
1665,15,0,2,11.36638302,26,0,1,1,1,1,0,4.19
1666,15,1,1,8.790155609,14,0,3,0,0,0,0,7.53
1667,16,0,1,1.344812681,17,1,3,1,1,0,0,7.4
1668,18,1,1,9.293789369,15,0,3,1,0,0,1,7.25
1669,15,1,1,16.41471682,12,0,3,1,1,0,0,8.33
1670,17,1,2,12.29082036,20,1,0,1,1,1,0,7.1
1671,15,1,2,16.64324907,16,0,2,1,0,0,0,6.7
1672,16,1,1,9.880233412,7,0,1,0,1,0,0,7.83
1673,16,1,1,2.369234102,0,1,2,1,0,0,0,9.28
1674,16,1,1,0.272796917,28,0,1,1,1,0,0,4.01
1675,18,0,4,6.064390934,24,0,0,1,1,0,0,2.75
1676,15,0,4,13.95980943,25,0,2,0,1,1,1,6.09
1677,18,1,3,15.80519808,26,0,3,1,0,0,0,5.21
1678,18,1,1,5.915056692,2,1,3,0,0,0,0,8.98
1679,16,0,0,9.913078418,15,0,2,0,1,0,1,7.09
1680,16,1,1,8.422378089,27,0,2,1,1,1,0,4.66
1681,18,0,1,8.210455687,1,0,2,1,0,0,1,8.7
1682,15,0,2,4.626974264,14,0,3,0,0,0,1,6.97
1683,17,0,2,2.727422101,0,1,0,1,0,1,0,9.51
1684,18,1,3,3.933771165,8,1,3,0,1,0,0,8.21
1685,15,1,3,1.106647743,15,1,2,0,1,0,0,6.72
1686,16,0,1,3.962614836,3,0,1,0,0,1,1,7.99
1687,16,0,2,0.184017953,11,1,0,1,0,0,0,7.1
1688,15,0,1,12.54516801,0,0,1,0,0,0,0,8.61
1689,17,0,0,6.327508148,0,1,2,0,0,0,1,8.89
1690,16,0,2,19.46289423,6,1,3,1,1,0,0,9.59
1691,16,1,0,3.874341016,17,0,2,0,0,0,1,5.32
1692,16,0,2,6.916571406,22,0,2,1,0,0,0,6.22
1693,15,1,1,7.156823173,27,0,4,1,1,0,1,4.94
1694,18,0,2,0.169029921,22,0,1,1,0,0,0,5.21
1695,16,1,2,16.78415906,14,1,1,0,0,0,0,8.02
1696,18,1,1,0.639889203,25,0,2,0,1,0,0,4.88
1697,17,1,3,18.80359669,29,0,3,1,0,0,0,5.57
1698,16,1,1,17.84148702,24,0,3,0,1,0,0,6.45
1699,16,1,2,10.71043832,12,1,2,0,0,0,0,7.75
1700,17,1,2,10.8719115,15,0,4,0,1,1,0,8.18
1701,16,0,2,13.07555846,6,0,3,0,0,0,0,8.43
1702,18,1,4,7.741000239,15,0,0,1,0,0,0,6.75
1703,15,0,1,12.94444567,12,0,3,1,0,1,1,8.45
1704,18,1,2,0.895367774,13,0,0,0,1,0,0,6.6
1705,15,1,2,1.080952547,16,1,3,0,1,0,0,7.05
1706,15,0,3,9.144608392,11,0,1,1,0,0,0,7.61
1707,18,1,1,10.99244602,28,0,3,0,0,0,0,3.73
1708,18,0,2,17.75635281,23,0,2,1,0,0,0,5.78
1709,18,0,2,2.093212678,23,0,3,0,0,0,0,5.18
1710,18,0,1,16.45295854,19,0,2,1,1,0,0,7.13
1711,17,0,2,4.200946746,12,0,3,1,0,0,0,7.77
1712,16,1,1,7.88167297,23,0,1,0,1,1,0,5.42
1713,15,1,2,6.332048697,19,0,4,0,1,0,0,6.9
1714,18,0,3,8.003105457,14,0,3,0,0,0,0,7.53
1715,18,1,2,3.009909961,23,1,1,1,1,0,0,5.64
1716,18,1,2,10.07140149,20,0,4,0,0,0,0,6.2
1717,17,0,2,16.0328518,3,1,2,1,0,0,1,9.46
1718,18,1,0,8.830680208,21,1,3,0,1,0,1,5.62
1719,18,0,1,9.812271518,1,0,3,1,0,0,0,9.42
1720,18,0,2,16.97535171,27,1,0,1,0,0,1,4.37
1721,16,1,1,14.12116229,17,0,4,0,1,0,0,7.96
1722,17,1,1,9.80908817,1,0,2,0,0,0,0,9.02
1723,18,1,2,5.153912964,24,0,1,0,0,0,0,4.37
1724,15,0,1,17.69853494,14,0,3,1,1,0,1,8.4
1725,15,0,1,11.54040803,29,0,3,0,0,0,0,3.29
1726,15,1,2,4.422952202,25,0,0,0,1,0,0,3.18
1727,17,1,1,5.382395053,18,0,1,1,0,0,0,5.19
1728,17,1,3,16.06266178,14,0,3,0,0,0,0,7.92
1729,15,1,3,0.882911242,25,0,0,1,1,1,0,3.36
1730,18,0,2,19.84184374,19,0,4,0,0,0,0,7.07
1731,17,1,1,2.607033594,9,0,3,0,1,0,0,8.27
1732,15,0,2,15.92137051,27,0,2,0,1,0,0,5.7
1733,15,0,3,7.895506335,23,0,2,1,1,0,1,5.7
1734,18,1,2,9.844323666,19,0,2,0,0,1,1,5.51
1735,16,1,1,17.61301155,10,1,2,1,0,0,0,8.61
1736,17,1,2,8.258223792,25,1,3,0,1,1,1,6.29
1737,18,0,3,10.74987507,9,0,4,0,0,0,1,8.31
1738,15,1,2,0.985993248,28,1,2,1,0,1,0,4.31
1739,15,1,2,0.046949477,22,0,2,0,0,0,1,4.33
1740,18,0,2,4.89599746,4,0,1,0,0,0,0,7.81
1741,17,1,2,13.61166186,8,1,3,0,0,0,0,8.63
1742,16,0,0,2.425297867,19,0,3,1,1,0,0,6.88
1743,16,1,2,2.275239176,18,1,3,1,0,0,0,6.95
1744,15,0,0,8.219212161,12,0,0,0,0,0,0,6.62
1745,17,1,2,12.95674077,17,0,3,0,1,0,0,7.52
1746,16,1,1,14.24143984,16,0,2,1,0,0,0,7.22
1747,17,0,2,3.569013482,26,0,3,1,1,0,1,5.16
1748,17,0,1,1.591762947,5,0,3,0,0,0,0,8.18
1749,15,1,2,18.80794068,9,0,3,1,1,0,1,8.54
1750,16,0,2,5.213327651,1,1,2,0,0,0,0,8.69
1751,18,0,1,17.06692995,23,0,3,0,1,0,0,6.23
1752,15,0,1,17.26982901,5,0,0,0,0,0,0,7.98
1753,16,0,1,15.45045184,27,0,3,0,0,1,0,5.14
1754,16,1,3,3.376672133,27,1,0,0,0,0,0,3.38
1755,16,1,2,16.43602919,20,0,2,1,1,0,0,7.14
1756,16,0,2,15.38501118,12,0,1,0,0,0,0,7.4
1757,16,0,1,11.9344598,17,1,3,0,1,0,0,7.77
1758,17,0,2,6.744040703,6,0,2,0,0,0,1,8.32
1759,15,0,3,5.250172085,1,0,3,1,0,0,0,9.33
1760,17,1,3,2.437784242,28,1,3,1,0,0,0,5.17
1761,18,1,2,10.19514134,13,1,3,0,1,0,0,7.68
1762,16,0,0,11.70521751,4,0,1,0,1,0,0,8.06
1763,15,0,1,7.18677981,17,0,3,0,1,0,0,6.57
1764,16,0,0,9.507181354,10,1,2,0,1,0,0,8.09
1765,15,1,1,7.270289147,9,0,0,0,0,0,0,7.42
1766,17,0,1,12.82012115,10,1,1,0,1,0,0,8.12
1767,15,1,1,18.02518416,26,0,1,1,0,1,0,5.11
1768,18,0,1,3.278405241,1,0,0,0,1,0,0,8.48
1769,18,1,3,7.628176198,14,0,2,0,0,0,0,6.98
1770,15,0,2,2.817372079,6,1,0,0,1,0,0,8.29
1771,15,1,3,12.49887541,8,1,2,1,0,0,0,8.5
1772,15,0,2,14.57741019,4,0,1,0,0,0,0,8.16
1773,15,0,1,18.63825465,6,1,1,0,0,1,0,8.64
1774,18,0,2,5.577438525,19,0,4,1,0,0,0,6.72
1775,16,1,1,19.00422412,1,0,2,0,0,1,0,9.09
1776,15,0,2,1.265253436,2,1,1,0,1,0,0,8.99
1777,15,1,1,12.06027727,1,1,2,0,1,1,1,9.39
1778,18,1,4,1.142654387,20,1,1,1,0,0,0,5.06
1779,18,0,1,17.87548376,21,1,0,0,0,0,0,5.99
1780,17,0,1,10.59618114,22,0,0,1,0,0,0,4.89
1781,15,0,3,13.38696702,18,0,4,0,1,1,0,7.64
1782,17,1,0,16.63147852,3,1,3,0,0,0,0,9.2
1783,18,0,2,3.00621245,23,0,3,1,0,1,0,5.89
1784,18,1,2,0.771831239,19,0,4,0,0,0,1,6.41
1785,16,1,3,17.57762292,6,0,4,0,0,0,0,8.71
1786,15,0,4,6.298664549,27,0,3,0,0,1,0,4.69
1787,17,0,4,2.579578159,21,1,3,1,0,1,1,7.23
1788,18,0,0,9.369224742,6,0,2,0,0,0,1,8.35
1789,18,0,3,11.96612151,16,1,1,0,0,0,0,6.55
1790,17,0,2,0.619412068,18,0,2,0,0,1,0,6.03
1791,16,0,2,5.497913165,21,0,2,0,0,0,0,4.43
1792,18,1,1,0.655997486,15,0,4,0,0,0,0,6.34
1793,15,1,2,8.406707784,2,0,2,0,0,1,0,9.2
1794,18,1,4,17.90200058,14,0,3,0,0,0,1,7.68
1795,15,0,3,19.65304823,13,0,2,1,1,0,0,8.57
1796,17,1,2,12.74095107,14,0,1,0,0,0,0,6.94
1797,15,1,0,3.232753876,13,0,2,0,1,0,0,6.89
1798,17,1,1,18.1169878,6,0,2,1,0,0,0,8.77
1799,15,1,3,10.32495646,24,0,2,1,0,0,0,5.41
1800,17,1,2,3.074986242,2,0,2,1,0,0,0,9.25
1801,15,0,2,18.43453339,29,0,1,0,0,0,0,3.87
1802,16,0,0,15.14938101,16,1,2,1,0,0,0,7.35
1803,15,1,2,14.63410545,9,0,3,1,1,0,0,8.64
1804,15,1,2,14.18361408,14,1,2,0,1,0,0,7.98
1805,16,1,3,4.006796422,28,1,2,0,0,0,0,2.44
1806,18,0,2,4.220133834,5,0,0,0,0,0,0,7.61
1807,18,0,1,13.76585997,27,1,1,1,0,1,1,5.31
1808,15,1,2,4.394455002,16,0,2,0,0,0,1,6.42
1809,16,0,0,8.773433936,16,1,2,0,1,0,0,7.24
1810,15,0,4,15.64003651,13,1,2,0,0,0,0,7.32
1811,17,1,1,15.67905036,23,0,3,1,1,0,0,6.57
1812,17,0,2,9.065235451,24,0,1,0,0,1,0,5.06
1813,15,0,1,15.84379877,17,0,0,1,0,0,0,7.03
1814,18,1,2,16.77243592,24,0,2,1,0,0,0,6.15
1815,18,0,2,13.09551503,4,0,2,0,0,0,0,8.13
1816,15,0,2,4.568517046,28,0,2,0,0,1,0,1.01
1817,15,1,1,5.480235608,7,0,3,0,0,0,0,7.73
1818,17,0,1,6.296823108,6,0,3,1,0,0,0,8.88
1819,18,0,1,2.336082155,22,1,1,1,0,0,0,5.66
1820,15,1,2,5.463192407,3,1,4,1,0,0,0,9.94
1821,17,1,0,4.190384486,17,0,1,0,0,1,0,6.52
1822,18,1,2,9.106574996,4,0,3,0,1,0,0,8.89
1823,16,0,3,18.16875096,15,0,3,0,1,0,0,7.58
1824,17,1,3,2.089606335,13,0,3,0,0,0,0,7.07
1825,18,0,2,14.40535848,26,1,1,1,0,0,1,5.73
1826,18,1,2,13.74566009,26,0,2,0,0,0,0,5.14
1827,17,0,0,1.915083973,18,0,2,0,1,0,1,5.95
1828,16,1,2,18.4514481,13,1,1,0,0,0,0,8.29
1829,17,1,3,11.36944404,8,1,0,0,0,0,1,7.85
1830,18,1,1,7.274510423,5,0,2,0,0,0,0,8.51
1831,15,1,2,15.13077167,16,0,2,0,1,0,0,7.29
1832,15,0,3,5.147309168,18,0,3,1,0,1,0,6.71
1833,17,1,3,13.87019674,11,0,1,0,0,1,0,6.96
1834,18,1,1,0.794224151,3,1,3,1,0,0,0,8.67
1835,15,0,2,16.78816075,15,0,1,0,0,0,0,7.24
1836,18,1,1,8.96341694,24,0,3,1,1,0,0,6.3
1837,17,0,1,12.73385829,10,1,2,0,0,0,0,8.24
1838,15,1,3,4.424756396,21,1,2,1,1,1,1,7.33
1839,18,1,3,13.54147425,3,1,3,1,0,0,1,9.22
1840,15,1,2,15.44480552,16,0,1,0,0,0,0,6.4
1841,17,0,0,9.464263738,7,0,1,0,1,0,0,7.95
1842,18,1,3,12.35453848,13,0,2,0,0,1,0,7.01
